"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.681041880E3,3.550706474E1,1.396171774E2,9.640809140E0,4.691526012E1,0.000000000E0,4.628342438E1,3.221383037E2,2.023769757E1,3.249290855E0,-1.000000000E0
4.682041877E3,3.550706474E1,1.396171774E2,9.640809140E0,4.691526012E1,0.000000000E0,4.628342438E1,3.221383037E2,2.023769757E1,3.250811715E0,-1.000000000E0
4.683041873E3,3.550706474E1,1.396171774E2,9.640809140E0,4.691526012E1,0.000000000E0,4.628342438E1,3.221493702E2,2.023769757E1,3.252658918E0,-1.000000000E0
4.684041871E3,3.550713368E1,1.396172656E2,1.000525320E1,4.727948144E1,2.751194506E-2,4.628342438E1,3.221495226E2,3.117442161E1,3.254193054E0,-1.000000000E0
4.685041869E3,3.550713463E1,1.396172668E2,1.000715144E1,4.728137662E1,0.000000000E0,4.628342438E1,3.221502734E2,3.120801370E1,3.255539247E0,-1.000000000E0
4.686041866E3,3.550713930E1,1.396172728E2,1.000487003E1,4.727908010E1,5.146377184E-1,4.628342438E1,3.221514595E2,3.110860926E1,3.253378867E0,-1.000000000E0
4.687041864E3,3.550714669E1,1.396172823E2,9.976677112E0,4.725086330E1,1.029540843E0,4.628342438E1,3.221520050E2,3.098368919E1,3.233592910E0,-1.000000000E0
4.688041862E3,3.550715009E1,1.396172866E2,1.000894790E1,4.728312312E1,0.000000000E0,4.628342438E1,3.221520050E2,3.082436430E1,3.172734151E0,-1.000000000E0
4.689041861E3,3.550715009E1,1.396172866E2,1.000894790E1,4.728312312E1,0.000000000E0,4.628342438E1,3.221589634E2,3.082436430E1,3.039057809E0,-1.000000000E0
4.690041859E3,3.550719344E1,1.396173420E2,1.003892989E1,4.731296508E1,2.892733036E0,4.628342438E1,3.221631356E2,3.006509081E1,2.888835191E0,-1.000000000E0
4.691041857E3,3.550721963E1,1.396173751E2,1.002321696E1,4.729717013E1,3.601878716E0,4.553988647E1,3.221675336E2,2.920478150E1,2.801761883E0,-1.000000000E0
4.692041856E3,3.550724739E1,1.396174097E2,1.006148618E1,4.733535451E1,4.298267159E0,4.553988647E1,3.221726110E2,2.865629418E1,2.634867347E0,-1.000000000E0
4.693041854E3,3.550727945E1,1.396174496E2,1.005037282E1,4.732414324E1,5.029096107E0,4.573611450E1,3.221784911E2,2.814560697E1,2.498995787E0,-1.000000000E0
4.694041853E3,3.550731644E1,1.396174960E2,1.006771978E1,4.734137551E1,5.779741234E0,4.573611450E1,3.221857878E2,2.758709779E1,2.462207050E0,-1.000000000E0
4.695041851E3,3.550736235E1,1.396175536E2,9.515052255E0,4.678856568E1,6.680601066E0,4.573611450E1,3.221929420E2,2.695257922E1,2.397301022E0,-1.000000000E0
4.696041851E3,3.550740736E1,1.396176101E2,9.563236746E0,4.683661066E1,7.419593430E0,4.573611450E1,3.222014482E2,2.615512981E1,2.236841912E0,-1.000000000E0
4.697041850E3,3.550746087E1,1.396176773E2,9.336467798E0,4.660967586E1,8.255027181E0,4.573611450E1,3.222105493E2,2.529586630E1,2.064123586E0,-1.000000000E0
4.698041849E3,3.550751813E1,1.396177491E2,9.261598469E0,4.653462912E1,9.050942400E0,4.573611450E1,3.222204359E2,2.433816063E1,1.896548345E0,-1.000000000E0
4.699041847E3,3.550758038E1,1.396178271E2,9.164411818E0,4.643725024E1,9.840673508E0,4.567892075E1,3.222307778E2,2.329142287E1,1.870571052E0,-1.000000000E0
4.700041846E3,3.550764551E1,1.396179087E2,9.262934620E0,4.653557218E1,1.058528624E1,4.567892075E1,3.222421346E2,2.215840639E1,1.817690759E0,-1.000000000E0
4.701041845E3,3.550771703E1,1.396179982E2,9.234288162E0,4.650670519E1,1.136246115E1,4.567892075E1,3.222540719E2,2.097743194E1,1.731841687E0,-1.000000000E0
4.702041844E3,3.550779221E1,1.396180924E2,9.248189301E0,4.652037458E1,1.210915348E1,4.567892075E1,3.222669858E2,1.973597734E1,1.611353928E0,-1.000000000E0
4.703041845E3,3.550787354E1,1.396181942E2,9.154250723E0,4.642618535E1,1.288281195E1,4.567892075E1,3.222826811E2,1.536063590E1,8.274762710E0,-1.000000000E0
4.704041842E3,3.550797238E1,1.396183180E2,9.814633874E0,4.708626396E1,1.381669508E1,4.567892075E1,3.223017312E2,1.529470385E1,8.396003070E0,-1.000000000E0
4.705041843E3,3.550809231E1,1.396184683E2,9.519758439E0,4.679101858E1,1.516264305E1,4.579439926E1,3.223051829E2,1.524098065E1,8.493134995E0,-1.000000000E0
4.706041842E3,3.550811400E1,1.396184956E2,9.473894282E0,4.674508704E1,1.449677035E1,4.579439926E1,3.223171262E2,1.511926878E1,8.707958699E0,-1.000000000E0
4.707041841E3,3.550817667E1,1.396186027E2,9.437244849E0,4.670809241E1,1.467665908E1,4.579439926E1,3.223399250E2,1.493037308E1,9.028000495E0,-1.000000000E0
4.708041840E3,3.550832310E1,1.396187790E2,9.329469402E0,4.659990379E1,1.579843782E1,4.582698059E1,3.223644981E2,7.607936902E0,2.215597646E0,-1.000000000E0
4.709041840E3,3.550847997E1,1.396189703E2,9.328360323E0,4.659833984E1,1.684289788E1,4.567570877E1,3.223853875E2,7.218916264E0,2.212134676E0,-1.000000000E0
4.710041839E3,3.550860970E1,1.396191372E2,9.487583958E0,4.675714096E1,1.761228800E1,4.567570877E1,3.224043592E2,6.965896753E0,2.214108916E0,-1.000000000E0
4.711041838E3,3.550872660E1,1.396192898E2,9.499075480E0,4.676823983E1,1.822239524E1,4.567570877E1,3.224248337E2,6.604484969E0,2.215116798E0,-1.000000000E0
4.712041838E3,3.550886537E1,1.396194385E2,9.576491578E0,4.684536275E1,1.881398422E1,4.558434296E1,3.224419124E2,6.378919651E0,2.205441586E0,-1.000000000E0
4.713041837E3,3.550898320E1,1.396195595E2,9.520710682E0,4.678936067E1,1.898564092E1,4.558434296E1,3.224606277E2,6.107556802E0,2.288629395E0,-1.000000000E0
4.714041837E3,3.550909065E1,1.396197187E2,9.474883445E0,4.674307307E1,1.955869951E1,4.558434296E1,3.224753753E2,5.549013162E0,2.463646515E0,-1.000000000E0
4.715041836E3,3.550918369E1,1.396198348E2,9.175709199E0,4.644361543E1,1.919223856E1,4.554381561E1,3.224925834E2,5.164335691E0,2.674728753E0,-1.000000000E0
4.716041836E3,3.550929233E1,1.396199702E2,8.914215840E0,4.618179213E1,1.919743559E1,4.554381561E1,3.225115318E2,8.562010095E0,2.756527251E0,-1.000000000E0
4.717041836E3,3.550941195E1,1.396201193E2,8.835045685E0,4.610225880E1,1.912018592E1,4.554381561E1,3.225311296E2,1.135661390E1,2.855545206E0,-1.000000000E0
4.718041835E3,3.550955031E1,1.396202534E2,8.674207649E0,4.594120423E1,1.920013006E1,4.537039948E1,3.225484925E2,1.437044398E1,9.895007485E0,-1.000000000E0
4.719041834E3,3.550966016E1,1.396203897E2,8.613340212E0,4.588000661E1,1.924275583E1,4.548463821E1,3.225663585E2,1.436868539E1,9.897560989E0,-1.000000000E0
4.720041835E3,3.550977306E1,1.396205302E2,8.741540632E0,4.600786616E1,1.918691347E1,4.548463821E1,3.225840700E2,1.438351836E1,9.875992757E0,-1.000000000E0
4.721041834E3,3.550988458E1,1.396206699E2,8.823256169E0,4.608923976E1,1.929771631E1,4.591347122E1,3.226023848E2,1.440139543E1,9.849905738E0,-1.000000000E0
4.722041834E3,3.550999928E1,1.396208151E2,8.806631000E0,4.607225504E1,1.930377088E1,4.599417877E1,3.226266163E2,1.443139905E1,9.805893881E0,-1.000000000E0
4.723041833E3,3.551021505E1,1.396208526E2,8.924093193E0,4.619029034E1,1.932845674E1,3.558713941E1,3.226461331E2,1.444353702E1,9.788006518E0,-1.000000000E0
4.724041833E3,3.551033816E1,1.396210063E2,8.861069479E0,4.612689254E1,1.945465373E1,3.624257845E1,3.226648421E2,1.448311606E1,9.729346463E0,-1.000000000E0
4.725041833E3,3.551045339E1,1.396211569E2,8.832653837E0,4.609809108E1,1.940092561E1,3.747653390E1,3.226819061E2,1.451966640E1,9.674715554E0,-1.000000000E0
4.726041832E3,3.551054676E1,1.396213065E2,8.865367625E0,4.613034612E1,1.910521425E1,3.911635906E1,3.226984432E2,1.449841678E1,9.706531012E0,-1.000000000E0
4.727041832E3,3.551064340E1,1.396214454E2,8.828744234E0,4.609333284E1,1.881218223E1,4.041924279E1,3.227168050E2,1.451107436E1,9.687597957E0,-1.000000000E0
4.728041832E3,3.551076643E1,1.396215807E2,8.699750852E0,4.596406296E1,1.880004172E1,4.072145841E1,3.227364516E2,1.456553714E1,9.605517227E0,-1.000000000E0
4.729041831E3,3.551089479E1,1.396217299E2,8.681444855E0,4.594542632E1,1.895234984E1,4.117666337E1,3.227516130E2,1.461281235E1,9.533443686E0,-1.000000000E0
4.730041831E3,3.551098629E1,1.396218541E2,8.791496111E0,4.605514741E1,1.852760406E1,4.206266051E1,3.227703748E2,1.460293493E1,9.548566636E0,-1.000000000E0
4.731041831E3,3.551111019E1,1.396219948E2,8.749547859E0,4.601289752E1,1.858574984E1,4.243199091E1,3.227877894E2,1.467510657E1,9.437270821E0,-1.000000000E0
4.732041831E3,3.551121416E1,1.396221387E2,8.695678081E0,4.595863803E1,1.847695456E1,4.334148112E1,3.228053816E2,1.472274593E1,9.362776602E0,-1.000000000E0
4.733041830E3,3.551132062E1,1.396222824E2,8.653702429E0,4.591628235E1,1.838086795E1,4.415801030E1,3.228249457E2,1.475957871E1,9.304604749E0,-1.000000000E0
4.734041831E3,3.551141448E1,1.396224653E2,8.641703153E0,4.590365115E1,1.850392961E1,4.613749431E1,3.228436580E2,1.451735801E1,9.678179048E0,-1.000000000E0
4.735041830E3,3.551152872E1,1.396226171E2,8.671349796E0,4.593290344E1,1.860920866E1,4.667342387E1,3.228630709E2,1.455062459E1,9.628092096E0,-1.000000000E0
4.736041829E3,3.551164382E1,1.396227783E2,8.633327005E0,4.589443927E1,1.901309820E1,4.718561922E1,3.228832379E2,1.456508693E1,9.606199875E0,-1.000000000E0
4.737041829E3,3.551176038E1,1.396229490E2,8.082014701E0,4.534264102E1,1.952868283E1,4.788446732E1,3.229035409E2,1.459727483E1,9.557217207E0,-1.000000000E0
4.738041829E3,3.551187739E1,1.396231212E2,7.883732839E0,4.514386710E1,1.992690208E1,4.814144508E1,3.229234875E2,1.452777253E1,9.662538927E0,-1.000000000E0
4.739041829E3,3.551198487E1,1.396232977E2,7.869240395E0,4.512882613E1,2.039993612E1,4.881424900E1,3.229444874E2,1.449072490E1,9.718010348E0,-1.000000000E0
4.740041829E3,3.551211464E1,1.396234662E2,7.462722385E0,4.472188134E1,2.115132483E1,4.832150250E1,3.229657894E2,1.447946723E1,9.734775913E0,-1.000000000E0
4.741041828E3,3.551224405E1,1.396236398E2,6.893898861E0,4.415260363E1,2.187644143E1,4.810123151E1,3.229888346E2,1.450186439E1,9.701379408E0,-1.000000000E0
4.742041828E3,3.551238539E1,1.396238260E2,6.532825719E0,4.379105226E1,2.273413352E1,4.771919664E1,3.230121732E2,1.452335784E1,9.669173203E0,-1.000000000E0
4.743041828E3,3.551253074E1,1.396240120E2,6.048272225E0,4.330603607E1,2.353902996E1,4.750042675E1,3.230370723E2,1.453811028E1,9.646977904E0,-1.000000000E0
4.744041828E3,3.551268162E1,1.396242153E2,5.576135281E0,4.283336523E1,2.444474064E1,4.760768754E1,3.230615478E2,1.458028682E1,9.583113773E0,-1.000000000E0
4.745041827E3,3.551282825E1,1.396244169E2,5.208027931E0,4.246471745E1,2.516462753E1,4.789532105E1,3.230884160E2,1.462054321E1,9.521583350E0,-1.000000000E0
4.746041827E3,3.551299923E1,1.396246267E2,4.874533062E0,4.213072705E1,2.606855325E1,4.753502015E1,3.231167474E2,1.461632597E1,9.528055850E0,-1.000000000E0
4.747041828E3,3.551318152E1,1.396248454E2,4.553051049E0,4.180874320E1,2.703438139E1,4.699309937E1,3.231445336E2,1.449947138E1,9.704955588E0,-1.000000000E0
4.748041827E3,3.551335640E1,1.396250647E2,4.367804601E0,4.162296543E1,2.784656152E1,4.662152644E1,3.231736704E2,1.450252382E1,9.700393614E0,-1.000000000E0
4.749041826E3,3.551353757E1,1.396252973E2,4.070381139E0,4.132496323E1,2.870135990E1,4.638331732E1,3.232039243E2,1.447230139E1,9.745425888E0,-1.000000000E0
4.750041827E3,3.551373229E1,1.396255307E2,3.977167808E0,4.123121558E1,2.958391353E1,4.591476949E1,3.232348025E2,1.449727962E1,9.708229347E0,-1.000000000E0
4.751041827E3,3.551392887E1,1.396257717E2,3.934876871E0,4.118835769E1,3.043745283E1,4.407387924E1,3.232653134E2,1.443320996E1,9.803228222E0,-1.000000000E0
4.752041826E3,3.551412993E1,1.396260011E2,3.864374553E0,4.111736609E1,3.113497499E1,4.418928909E1,3.232963278E2,1.440117433E1,9.850228994E0,-1.000000000E0
4.753041826E3,3.551434850E1,1.396262140E2,3.997349076E0,4.125000193E1,3.173017036E1,4.418928909E1,3.233282196E2,1.433925939E1,9.940144539E0,-1.000000000E0
4.754041826E3,3.551454430E1,1.396264714E2,4.399194408E0,4.165119138E1,3.237235709E1,4.376097107E1,3.233609866E2,1.433960959E1,9.939639328E0,-1.000000000E0
4.755041826E3,3.551475768E1,1.396267211E2,4.416932877E0,4.166837872E1,3.305935620E1,4.359544373E1,3.233945225E2,1.430592376E1,9.988061809E0,-1.000000000E0
4.756041826E3,3.551497884E1,1.396269730E2,4.249544941E0,4.150045634E1,3.370396907E1,4.089930344E1,3.234281432E2,1.429592673E1,1.000236533E1,-1.000000000E0
4.757041825E3,3.551520719E1,1.396272165E2,4.281633453E0,4.153208131E1,3.428678433E1,4.115092850E1,3.234629431E2,1.428685243E1,1.001532231E1,-1.000000000E0
4.758041825E3,3.551544376E1,1.396274682E2,4.036848729E0,4.128681956E1,3.494557232E1,4.089133072E1,3.234985246E2,1.427702330E1,1.002932895E1,-1.000000000E0
4.759041824E3,3.551568730E1,1.396277233E2,4.292961493E0,4.154246352E1,3.559616527E1,4.037240601E1,3.235351975E2,1.427304627E1,1.003498796E1,-1.000000000E0
4.760041825E3,3.551594234E1,1.396279802E2,4.248850165E0,4.149791531E1,3.626420038E1,3.769350433E1,3.235726723E2,1.427173767E1,1.003684897E1,-1.000000000E0
4.761041825E3,3.551621137E1,1.396282295E2,4.285979073E0,4.153469807E1,3.694900218E1,3.541542053E1,3.236103528E2,1.426401901E1,1.004781543E1,-1.000000000E0
4.762041824E3,3.551648801E1,1.396284700E2,4.451430934E0,4.169987881E1,3.755593399E1,3.539435577E1,3.236487891E2,1.425754700E1,1.005699691E1,-1.000000000E0
4.763041823E3,3.551676843E1,1.396287183E2,4.473613582E0,4.172176300E1,3.821290699E1,3.629769135E1,3.236877317E2,1.424836064E1,1.007000757E1,-1.000000000E0
4.764041824E3,3.551705095E1,1.396289726E2,4.804007567E0,4.205183527E1,3.880079805E1,3.630653381E1,3.237282227E2,1.425560592E1,1.005974817E1,-1.000000000E0
4.765041824E3,3.551735213E1,1.396292240E2,5.179031064E0,4.242661973E1,3.959474338E1,3.336850739E1,3.237688520E2,1.424782505E1,1.007076535E1,-1.000000000E0
4.766041824E3,3.551765801E1,1.396294696E2,5.258850097E0,4.250624843E1,4.022477333E1,3.328564453E1,3.238097869E2,1.423960285E1,1.008238781E1,-1.000000000E0
4.767041824E3,3.551796623E1,1.396297169E2,6.076283725E0,4.332349144E1,4.081275453E1,3.340335083E1,3.238507269E2,1.424414095E1,1.007597549E1,-1.000000000E0
4.768041823E3,3.551827403E1,1.396299651E2,6.650086067E0,4.389709756E1,4.132581027E1,3.337189865E1,3.238918815E2,1.424372402E1,1.007656486E1,-1.000000000E0
4.769041823E3,3.551858418E1,1.396302133E2,6.841614586E0,4.408843936E1,4.173369798E1,3.359429169E1,3.239343225E2,1.422833740E1,1.009827947E1,-1.000000000E0
4.770041823E3,3.551891118E1,1.396304551E2,7.119099909E0,4.436583251E1,4.230565701E1,3.070784187E1,3.239776887E2,1.422999950E1,1.009593718E1,-1.000000000E0
4.771041823E3,3.551924689E1,1.396306990E2,7.315130848E0,4.456179271E1,4.297581296E1,3.070784187E1,3.240208855E2,1.423312813E1,1.009152599E1,-1.000000000E0
4.772041822E3,3.551958133E1,1.396309418E2,7.649478925E0,4.489607163E1,4.350350085E1,3.067346954E1,3.240653986E2,1.423697910E1,1.008609237E1,-1.000000000E0
4.773041823E3,3.551992590E1,1.396311922E2,7.749265096E0,4.499578630E1,4.412256413E1,3.079514313E1,3.241104855E2,1.424248053E1,1.007832237E1,-1.000000000E0
4.774041822E3,3.552028166E1,1.396314312E2,7.606059966E0,4.485261050E1,4.478905869E1,3.041494560E1,3.241566445E2,1.425201648E1,1.006483282E1,-1.000000000E0
4.775041823E3,3.552063331E1,1.396317022E2,7.519085013E0,4.476548216E1,4.561455705E1,3.137040157E1,3.242033388E2,1.426672054E1,1.004397921E1,-1.000000000E0
4.776041822E3,3.552099726E1,1.396319596E2,7.009229247E0,4.425559016E1,4.630410804E1,3.120142467E1,3.242501284E2,1.427183073E1,1.003671664E1,-1.000000000E0
4.777041822E3,3.552136081E1,1.396322200E2,7.302601770E0,4.454891019E1,4.688775165E1,3.114845614E1,3.242977916E2,1.426821944E1,1.004184980E1,-1.000000000E0
4.778041822E3,3.552173135E1,1.396324847E2,7.370325284E0,4.461658385E1,4.754411867E1,3.104742520E1,3.243462039E2,1.427508887E1,1.003208209E1,-1.000000000E0
4.779041822E3,3.552210469E1,1.396327599E2,6.695847452E0,4.394201229E1,4.822227593E1,3.108318996E1,3.243957922E2,1.430557420E1,9.988562463E0,-1.000000000E0
4.780058033E3,3.552248722E1,1.396330416E2,6.764769349E0,4.401084062E1,4.883355637E1,3.114029021E1,3.244451304E2,1.434795231E1,9.927592754E0,-1.000000000E0
4.781062013E3,3.552286788E1,1.396333217E2,7.451371652E0,4.469735156E1,4.936057899E1,3.116606831E1,3.244946218E2,1.441009540E1,9.837173570E0,-1.000000000E0
4.782057520E3,3.552324966E1,1.396336028E2,8.209871592E0,4.545575976E1,4.985589791E1,3.116751392E1,3.245448361E2,1.449354245E1,9.713807723E0,-1.000000000E0
4.783057802E3,3.552363650E1,1.396338891E2,8.282693770E0,4.552848232E1,5.010644776E1,3.118113973E1,3.248975127E2,1.454336788E1,9.639049959E0,-1.000000000E0
4.790041819E3,3.552631362E1,1.396359788E2,1.744637299E1,5.469092647E1,5.090000153E1,3.199218750E1,3.249484611E2,2.436813810E1,8.000000000E0,-1.000000000E0
4.791041820E3,3.552670271E1,1.396362762E2,1.744657653E1,5.469098758E1,5.090000152E1,3.199236027E1,3.250064947E2,2.436813810E1,8.000000001E0,-1.000000000E0
4.792041818E3,3.552719437E1,1.396364913E2,2.351651213E1,6.076158508E1,5.255212411E1,3.110184802E1,3.250614782E2,1.525431301E1,8.469165716E0,-1.000000000E0
4.793041819E3,3.552762043E1,1.396367997E2,2.277651605E1,6.002152511E1,5.308239899E1,3.098417157E1,3.251144590E2,1.484649061E1,9.165290496E0,-1.000000000E0
4.794041819E3,3.552802606E1,1.396371068E2,2.167787319E1,5.892275131E1,5.337512230E1,3.098755867E1,3.251690931E2,1.464222305E1,9.488210440E0,-1.000000000E0
4.795041819E3,3.552845014E1,1.396374117E2,1.789949160E1,5.514431887E1,5.391013792E1,3.090298971E1,3.252233557E2,1.454571799E1,9.635503174E0,-1.000000000E0
4.796041819E3,3.552887004E1,1.396377172E2,1.515056558E1,5.239532429E1,5.436287202E1,3.086062437E1,3.252797670E2,1.452048564E1,9.673485937E0,-1.000000000E0
4.797041826E3,3.552930862E1,1.396380306E2,1.341393923E1,5.065865765E1,5.490593020E1,3.069762131E1,3.253373110E2,1.451485383E1,9.681934296E0,-1.000000000E0
4.798041830E3,3.552975431E1,1.396383537E2,1.202611912E1,4.927077288E1,5.553072164E1,3.069408085E1,3.253918031E2,1.452090179E1,9.672861234E0,-1.000000000E0
4.799041832E3,3.553017413E1,1.396386644E2,1.083044062E1,4.807500192E1,5.582428026E1,3.070525338E1,3.254465360E2,1.448448566E1,9.727307355E0,-1.000000000E0
4.800041831E3,3.553060052E1,1.396389666E2,9.636703165E0,4.688124110E1,5.601157563E1,3.069161645E1,3.255032393E2,1.442554280E1,9.814507026E0,-1.000000000E0
4.801041835E3,3.553103882E1,1.396392868E2,9.173868941E0,4.641833359E1,5.647019536E1,3.066144956E1,3.255615936E2,1.442936023E1,9.808893754E0,-1.000000000E0
4.802041839E3,3.553149737E1,1.396396005E2,8.449412438E0,4.569391337E1,5.695326439E1,3.047180885E1,3.256193092E2,1.443201015E1,9.804994453E0,-1.000000000E0
4.803041843E3,3.553194494E1,1.396399235E2,7.707808707E0,4.495225813E1,5.736365708E1,3.045953676E1,3.256761393E2,1.444591183E1,9.784501250E0,-1.000000000E0
4.804041845E3,3.553238806E1,1.396402364E2,7.439888899E0,4.468432414E1,5.764495551E1,3.036292751E1,3.257345023E2,1.446333780E1,9.758723947E0,-1.000000000E0
4.805041846E3,3.553284278E1,1.396405585E2,6.832783143E0,4.407719976E1,5.806387403E1,3.030701140E1,3.257940303E2,1.448464709E1,9.727066976E0,-1.000000000E0
4.806041845E3,3.553330543E1,1.396408895E2,6.419105674E0,4.366348745E1,5.855006238E1,3.033174416E1,3.258530342E2,1.447681103E1,9.738725574E0,-1.000000000E0
4.807041847E3,3.553375646E1,1.396412330E2,6.011605577E0,4.325584613E1,5.893447519E1,3.049238084E1,3.259114477E2,1.446930473E1,9.749874552E0,-1.000000000E0
4.808041850E3,3.553420902E1,1.396415608E2,5.441204783E0,4.268539258E1,5.916389998E1,3.050478581E1,3.259701804E2,1.441719537E1,9.826765034E0,-1.000000000E0
4.809041852E3,3.553465714E1,1.396419044E2,4.863794786E0,4.210783264E1,5.942847549E1,3.074355924E1,3.260302579E2,1.440049997E1,9.851214842E0,-1.000000000E0
4.810041856E3,3.553512679E1,1.396422327E2,4.686672990E0,4.193072076E1,5.981328901E1,3.069222156E1,3.260897875E2,5.135623335E0,2.729452326E0,-1.000000000E0
4.811041854E3,3.553558795E1,1.396425668E2,4.385895140E0,4.162989212E1,6.012135821E1,3.070639575E1,3.261509462E2,5.114341267E0,2.769124489E0,-1.000000000E0
4.812041856E3,3.553606028E1,1.396429131E2,4.126670961E0,4.137059602E1,6.052112522E1,3.078636425E1,3.262112293E2,5.117019769E0,2.764171795E0,-1.000000000E0
4.813041857E3,3.553652430E1,1.396432577E2,3.970055458E0,4.121388863E1,6.076946735E1,3.086706924E1,3.262716638E2,5.179837190E0,2.644583845E0,-1.000000000E0
4.814041859E3,3.553698998E1,1.396436020E2,3.932479743E0,4.117622919E1,6.102356778E1,3.090299920E1,3.263313006E2,5.184899507E0,2.634644973E0,-1.000000000E0
4.815041859E3,3.553744434E1,1.396439522E2,3.865555301E0,4.110915051E1,6.114456564E1,3.104846980E1,3.263928462E2,1.437453518E1,9.889063227E0,-1.000000000E0
4.816041861E3,3.553791877E1,1.396443026E2,3.675113902E0,4.091862884E1,6.143379022E1,3.107357085E1,3.264552513E2,1.438970340E1,9.866978735E0,-1.000000000E0
4.817041862E3,3.553839709E1,1.396446633E2,3.760359097E0,4.100375534E1,6.182845908E1,3.110279677E1,3.265171809E2,1.437277369E1,9.891623212E0,-1.000000000E0
4.818041863E3,3.553887544E1,1.396450139E2,3.571833931E0,4.081516581E1,6.210917102E1,3.106026519E1,3.265789281E2,1.436079844E1,9.909001027E0,-1.000000000E0
4.819041864E3,3.553935112E1,1.396453660E2,3.765780124E0,4.100903116E1,6.234030080E1,3.111629907E1,3.266419471E2,1.438024033E1,9.880765215E0,-1.000000000E0
4.820041865E3,3.553983687E1,1.396457248E2,4.026531837E0,4.126970553E1,6.249546280E1,3.108126148E1,3.267051097E2,1.438576403E1,9.872721333E0,-1.000000000E0
4.821041866E3,3.554032592E1,1.396460799E2,3.939210920E0,4.118233992E1,6.247697525E1,3.088288706E1,3.267671775E2,1.436834047E1,9.898061703E0,-1.000000000E0
